Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch01,1633834.843524,1633834.8388671875,1.3909802655022725
PB20.13.28_Comb21Ch02,1660385.136493,1660385.1318359375,1.2909918847762767
PB20.13.28_Comb21Ch03,1699981.69411,1699981.689453125,2.370409777481478
PB20.13.28_Comb21Ch04,1753692.63161,1753692.626953125,1.3778083716500078
PB20.13.28_Comb21Ch05,1814193.730243,1814193.7255859375,1.4699215963957704
PB20.13.28_Comb21Ch06,1871643.071063,1871643.06640625,1.5844549413959528
PB20.13.28_Comb21Ch07,1914138.798602,1914138.7939453125,2.118072217674457
PB20.13.28_Comb21Ch08,1971740.727313,1971740.72265625,2.1035786388466584
PB20.13.28_Comb21Ch09,2043838.505633,2043838.5009765625,1.6399478097375333
PB20.13.28_Comb21Ch10,2086868.290789,2086868.2861328125,2.1108477447938903
PB20.13.28_Comb21Ch11,2162323.002703,2162322.998046875,1.9037163546583078
PB20.13.28_Comb21Ch12,2214660.649188,2214660.64453125,1.5483975000027055
PB20.13.28_Comb21Ch13,2264099.12575,2264099.12109375,2.9281675341790847
PB20.13.28_Comb21Ch14,2326736.454852,2326736.4501953125,1.6601331818513256
PB20.13.28_Comb21Ch15,2382278.447039,2382278.4423828125,1.7520001971918333
PB20.13.28_Comb21Ch16,2444610.60036,2444610.595703125,1.694194471819237
PB20.13.28_Comb21Ch17,2525100.712664,2525100.7080078125,1.969452076923242
PB20.13.28_Comb21Ch18,2565078.740008,2565078.7353515625,2.490514178652265
PB20.13.28_Comb21Ch19,2648391.728289,2648391.7236328125,1.6628378029391158
PB20.13.28_Comb21Ch20,2718963.627703,2718963.623046875,1.0658682711320457
PB20.13.28_Comb21Ch21,2806625.370868,2806625.3662109375,1.5054058958953798
PB20.13.28_Comb21Ch22,2875976.567157,2875976.5625,1.7907444128950567
PB20.13.28_Comb21Ch23,2940750.126727,2940750.1220703125,1.6934806691371311
PB20.13.28_Comb21Ch24,3018493.657,3018493.65234375,2.0429153871247276
PB20.13.28_Comb21Ch25,3085250.859149,3085250.8544921875,1.711949669397248
PB20.13.28_Comb21Ch26,3143844.609149,3143844.6044921875,1.3898949077274636
PB20.13.28_Comb21Ch27,3249359.135516,3249359.130859375,1.6253058705566874
PB20.13.28_Comb21Ch28,3313293.461688,3313293.45703125,1.2751886376643617
PB20.13.28_Comb21Ch29,3409042.363055,3409042.3583984375,3.014698187689526
PB20.13.28_Comb21Ch30,3470382.695086,3470382.6904296875,2.4403536926992717
PB20.13.28_Comb21Ch31,3568191.532977,3568191.5283203125,1.5617245791921186
PB20.13.28_Comb21Ch32,3684005.741961,3684005.7373046875,1.8062479980284312
PB20.13.28_Comb21Ch33,3758087.16286,3758087.158203125,1.5952496541664187
PB20.13.28_Comb21Ch34,3822555.546649,3822555.5419921875,2.0898767425701363
PB20.13.28_Comb21Ch35,3924484.257586,3924484.2529296875,1.4376206716145894
PB20.13.28_Comb21Ch36,4007568.364032,4007568.359375,1.3449519588703722
PB20.13.28_Comb21Ch37,4134063.72536,4134063.720703125,1.3683908306779633
PB20.13.28_Comb21Ch38,4206466.679461,4206466.6748046875,1.2362541073114817
PB20.13.28_Comb21Ch39,4309463.505633,4309463.5009765625,2.318443563729833
PB20.13.28_Comb28Ch01,1674041.752703,1674041.748046875,1.7547444104480487
PB20.13.28_Comb28Ch02,1720657.353289,1720657.3486328125,1.3905328121705283
PB20.13.28_Comb28Ch03,1762847.905047,1762847.900390625,1.3493620836977638
PB20.13.28_Comb28Ch04,1819229.130633,1819229.1259765625,1.3878940579866559
PB20.13.28_Comb28Ch05,1931762.699969,1931762.6953125,1.5757466364613095
PB20.13.28_Comb28Ch06,1983489.994891,1983489.990234375,1.5695777376175444
PB20.13.28_Comb28Ch07,2039031.987078,2039031.982421875,1.5885084486770786
PB20.13.28_Comb28Ch08,2096405.033953,2096405.029296875,1.593485981145724
PB20.13.28_Comb28Ch09,2151489.262469,2151489.2578125,1.117629878917032
PB20.13.28_Comb28Ch10,2212753.300555,2212753.2958984375,2.3819948693669057
PB20.13.28_Comb28Ch11,2279891.97243,2279891.9677734375,1.84367320529065
PB20.13.28_Comb28Ch12,2348327.641375,2348327.63671875,1.58273666530718
PB20.13.28_Comb28Ch13,2400436.406024,2400436.4013671875,1.673402319153996
PB20.13.28_Comb28Ch14,2465133.671649,2465133.6669921875,2.2276846260152765
PB20.13.28_Comb28Ch15,2538223.271258,2538223.2666015625,1.7624574270429647
PB20.13.28_Comb28Ch16,2608642.582782,2608642.578125,1.320290761246404
PB20.13.28_Comb28Ch17,2662811.283953,2662811.279296875,1.7220260255512911
PB20.13.28_Comb28Ch18,2746047.978289,2746047.9736328125,1.7202907832715228
PB20.13.28_Comb28Ch19,2815856.93825,2815856.93359375,1.1551795985481987
PB20.13.28_Comb28Ch20,2884445.195086,2884445.1904296875,1.947510405612458
PB20.13.28_Comb28Ch21,2959365.849383,2959365.8447265625,1.7469241798672408
PB20.13.28_Comb28Ch22,3037033.085711,3037033.0810546875,1.7632402321101026
PB20.13.28_Comb28Ch23,3104400.639422,3104400.634765625,1.469609321472466
PB20.13.28_Comb28Ch24,3195800.785907,3195800.78125,1.846448349848593
PB20.13.28_Comb28Ch25,3257675.175555,3257675.1708984375,1.5367008562458266
