Name,Nominal Frequency,Actual Frequency,Resistance
PB20.13.28_Comb21Ch01,1633834.843524,1633834.8388671875,1.3768334756076916
PB20.13.28_Comb21Ch02,1660385.136493,1660385.1318359375,1.2818887588555257
PB20.13.28_Comb21Ch03,1699981.69411,1699981.689453125,2.3581207556087804
PB20.13.28_Comb21Ch04,1753692.63161,1753692.626953125,1.3664617061146538
PB20.13.28_Comb21Ch05,1814193.730243,1814193.7255859375,1.4589856896116833
PB20.13.28_Comb21Ch06,1871643.071063,1871643.06640625,1.5751351489890215
PB20.13.28_Comb21Ch07,1914138.798602,1914138.7939453125,2.108449610599034
PB20.13.28_Comb21Ch08,1971740.727313,1971740.72265625,2.093593620491986
PB20.13.28_Comb21Ch09,2043838.505633,2043838.5009765625,1.6292993862444567
PB20.13.28_Comb21Ch10,2086868.290789,2086868.2861328125,1.9967885291970329
PB20.13.28_Comb21Ch11,2162323.002703,2162322.998046875,1.889315360452246
PB20.13.28_Comb21Ch12,2214660.649188,2214660.64453125,1.5354436150626007
PB20.13.28_Comb21Ch13,2264099.12575,2264099.12109375,2.9167917029519677
PB20.13.28_Comb21Ch14,2326736.454852,2326736.4501953125,1.6479434043572123
PB20.13.28_Comb21Ch15,2382278.447039,2382278.4423828125,1.736556031759101
PB20.13.28_Comb21Ch16,2444610.60036,2444610.595703125,1.6840590498436412
PB20.13.28_Comb21Ch17,2525100.712664,2525100.7080078125,1.9569837975659323
PB20.13.28_Comb21Ch18,2565078.740008,2565078.7353515625,2.469657435971394
PB20.13.28_Comb21Ch19,2648391.728289,2648391.7236328125,1.6560556937436826
PB20.13.28_Comb21Ch20,2718963.627703,2718963.623046875,1.055090990966028
PB20.13.28_Comb21Ch21,2806625.370868,2806625.3662109375,1.4914359740625929
PB20.13.28_Comb21Ch22,2875976.567157,2875976.5625,1.7860544761711998
PB20.13.28_Comb21Ch23,2940750.126727,2940750.1220703125,1.6911229973096216
PB20.13.28_Comb21Ch24,3018493.657,3018493.65234375,2.028462552100654
PB20.13.28_Comb21Ch25,3085250.859149,3085250.8544921875,1.6964863672843422
PB20.13.28_Comb21Ch26,3143844.609149,3143844.6044921875,1.3757294736256978
PB20.13.28_Comb21Ch27,3249359.135516,3249359.130859375,1.6125173980801322
PB20.13.28_Comb21Ch28,3313293.461688,3313293.45703125,1.2569585857130408
PB20.13.28_Comb21Ch29,3409042.363055,3409042.3583984375,3.013603838026646
PB20.13.28_Comb21Ch30,3470382.695086,3470382.6904296875,2.441068567857987
PB20.13.28_Comb21Ch31,3568191.532977,3568191.5283203125,1.5450330318331202
PB20.13.28_Comb21Ch32,3684005.741961,3684005.7373046875,1.8089357758933136
PB20.13.28_Comb21Ch33,3758087.16286,3758087.158203125,1.598471358995108
PB20.13.28_Comb21Ch34,3822555.546649,3822555.5419921875,2.089007570443894
PB20.13.28_Comb21Ch35,3924484.257586,3924484.2529296875,1.4102264869764691
PB20.13.28_Comb21Ch36,4007568.364032,4007568.359375,1.315120069742412
PB20.13.28_Comb21Ch37,4134063.72536,4134063.720703125,1.3488896644034145
PB20.13.28_Comb21Ch38,4206466.679461,4206466.6748046875,1.214107928345427
PB20.13.28_Comb21Ch39,4309463.505633,4309463.5009765625,2.307971188548818
PB20.13.28_Comb28Ch01,1674041.752703,1674041.748046875,1.7487049282128384
PB20.13.28_Comb28Ch02,1720657.353289,1720657.3486328125,1.3857190708824207
PB20.13.28_Comb28Ch03,1762847.905047,1762847.900390625,1.3456164982733232
PB20.13.28_Comb28Ch04,1819229.130633,1819229.1259765625,1.386008717240462
PB20.13.28_Comb28Ch05,1931762.699969,1931762.6953125,1.566626161791648
PB20.13.28_Comb28Ch06,1983489.994891,1983489.990234375,1.5621704193457606
PB20.13.28_Comb28Ch07,2039031.987078,2039031.982421875,1.5823257120189163
PB20.13.28_Comb28Ch08,2096405.033953,2096405.029296875,1.5851939734874092
PB20.13.28_Comb28Ch09,2151489.262469,2151489.2578125,1.1116016893644447
PB20.13.28_Comb28Ch10,2212753.300555,2212753.2958984375,2.3752596094245084
PB20.13.28_Comb28Ch11,2279891.97243,2279891.9677734375,1.830514308819504
PB20.13.28_Comb28Ch12,2348327.641375,2348327.63671875,1.5697580701252616
PB20.13.28_Comb28Ch13,2400436.406024,2400436.4013671875,1.6580237989556637
PB20.13.28_Comb28Ch14,2465133.671649,2465133.6669921875,2.213523216945494
PB20.13.28_Comb28Ch15,2538223.271258,2538223.2666015625,1.7331241156998036
PB20.13.28_Comb28Ch16,2608642.582782,2608642.578125,1.3033298234727808
PB20.13.28_Comb28Ch17,2662811.283953,2662811.279296875,1.7008607092184302
PB20.13.28_Comb28Ch18,2746047.978289,2746047.9736328125,1.6878729997594273
PB20.13.28_Comb28Ch19,2815856.93825,2815856.93359375,1.1433147190575885
PB20.13.28_Comb28Ch20,2884445.195086,2884445.1904296875,1.9263555657243867
PB20.13.28_Comb28Ch21,2959365.849383,2959365.8447265625,1.7159440920709137
PB20.13.28_Comb28Ch22,3037033.085711,3037033.0810546875,1.7345763093017492
PB20.13.28_Comb28Ch23,3104400.639422,3104400.634765625,1.4420744461070722
PB20.13.28_Comb28Ch24,3195800.785907,3195800.78125,1.8234291216284355
PB20.13.28_Comb28Ch25,3257675.175555,3257675.1708984375,1.507152135656861
